text,Label
sambil lari dan acung bendera dari kertas dia teriak palestina palestina palestina saat ane lihat bendera ada tulis love palestina dan israel anjing ntah siapa yang ajar itu anak ane yang baru kls sd,2
bagaimana jika someday palestina kalah kemudian presiden palestina bilang ngalah saja ayo gabung israel capek cuy musuh beking gede terus palestina hilang dan jadi negara israel yang isi orang palestine dan israel yang jadi satu apa yang akan jadi lanjut,2
oh begitu jadi tidak salah dong kalau memang palestina mau ambil alih kembali wilayah iya harus berani perang dulu dengan israel dan sekutu,0
hamas dan israel ada perspektif hamas adalah pahlawan warga gaza palestina ada lagi hamas bagai teroris namun ada perspektif lain bahwa hamas dan israel adalah satu kubu mana hamas mjd mantik gusur warga palestina oleh serang kecil yang balas serang besar,1
theres nomor way orang dukung jahat perang israel hanya karena biar punya opini beda dan buta dengan korban korban palestina,0
saya sepakat dengan bung didu akhir akhir ini banyak yang salah palestina padahal biang kerok semua ini adalah israel bahkan ada yang salah hamas karena perang dengan israel lantas apa mau mereka mau suruh diam hamas lalu warga palestina habis,0
kali ini saya tuju dengan rocky gerung israel palestina jangan kait dengan agama rocky gerung konflik israel palestina rebut tanah bukan rebut tuhan,1
perang dengan yahudi israel bakal jadi ini adab islam dalam perang umat islam wajib tahu,1
tolong jangan diam tweet ini serang israel hadap palestina tentang dengan hukum internasional dan moralitas dasar dan harus segera akhir kami desak dunia untuk ambil tindak sekarang untuk henti gelombang baru agresi israel,0
konflik palestina dan israel sering jadi sangat mudah bagi mereka dapat video atau gambar gambar lama kita yang tidak ikut informasi palestina akan sangat mudah percaya saat lihat informasi baru cek di google benar cari dengan kata kunci dalam bahasa inggris,1
tapi masalah nya orang palestina jauh lebih pinter daripada negara negara yang pernah tipu tipu china cek saja di google jumlah dengan kondisi jajah saja jumlah profesor di palestina hampir sama banyak dengan jumlah profesor di israel,0
untuk dukung palestina indonesia harus buka hub diplomatik dengan israel,0
orang mabok agama dukung israel padahal orang palestina niat bikin negara bukan khilafah dengan landas ideal mirip pancasila karena ada ragam di dalam komunitas mereka yang usir dari rumah dan tinggal di ungsi bukan orang indonesia kalau tidak profesional palestina,0
biasa israel keteter baru teriak gencat senjata kalau palestine yang di pukul diam saja dasar kafir,2
maaf saya tidak tuju dengan tindak israel tapi yang aneh kenapa saudi cs tidak bantu palestina moga panjenengan suara juga atas gempur saudi ke yaman beda saudi israel apa iya sama kayak sama serang,0
sebenernya siapa presiden amerika tidak akan ada pengaruh bagi timur tengah karena mereka semua dalam kendali zionis cuma yang beda biden dengan trump adalah trump orang bisnis jadi trump lebih pilih untuk tidak laku gencat senjata saat ambil alih jerussalem,2
begini iya hamas israel itu sama hal dengan jaman jajah belanda dulu terus hamas juga sama hal dengan orang indonesia dulu yaitu tahan tanah air mereka tidak lebih alas kenapa negara arab tidak bantu palestin karena amerika dan israel sama media besar,0
gencat senjata boleh asal israel dan yahudi hengkang semua dari tanah palestina kalau tidak lebih baik mati surga sudah ada di depan mata itu jauh lebih baik,0
negara negara dunia hanya bisa teriak teriak saja tanpa ada upaya dukung gera nyata untuk palestina karena takut dengan sekutu israel yaitu amerika serikat,2
benar tepat sekali indonesia tidak jalin hubung diplomatik dengan israel sampai saat ini politik luar negeri indonesia selalu dukung merdeka negara palestina bagaimana dahulu palestina aku dan dukung daulat indonesia pada saat merdeka ri,0
gencat senjata buat isi pasok,2
moga saja dekat belio dengan zionis israel dapat nenjadi jalan agar serang hadap palestina oleh zionis israel bisa segera berahir,1
saya juga bagai kristen bela palestina atas nama manusia bukan hamas tapi kan orang orang luar bwa agama aneh masalah rebut wilayah ko di bawa agama dan koar umat muslim di tindas mari satu lah negara arab saja santai saja itu politik dan agama jangan selalu di campur,1
konflik israel palestina bukan mustahil picu perang dunia ke perang dunia ke tentu akan jauh lebih keri dari pada sebab juga picu perang sipil di wilayah tentu di eropa jerman mungkin akan gabung sama turki yang sebut sekutu klasik,0
mana mungkin taktik basi ketika israel sudah mulai kocar kacir iron dome tembus kota mulai bombardir mulai minta gencat senjata jangan kasih kendor hajar,1
semangat untuk juang hamas terus gempur israel dan jangan mau untuk gencat senjata,1
dan bukan perang agama karena di israel ada agama islam yahudi kristen bukan perang suku bangsa di israel ada yahudi israel palestina dan arab bukan perang antar negara hamas lsm,1
bener aneh bang masih saja mau dibodohin dengan istilah galang dana manusia untuk palestina ajak perang lawan israel helloo jauh amat ke palestina lebih baik kalian perangin itu teroris di negeri sendiri dana yang sudah kumpul kalian kasih ke keluarga korban teroris,2
apkh palestina bagai pusat konflik kalau dasar hadis perang akan mulai dari tumbangny saudi sia roma lalu dajjal,0
siapa yang antem atas dunia ini entah di indonesia atau seperti palestina dengan israel yang menang adalah nu,2
sudah terlalu banyak narasi yang me negasi kan agama dalam konflik ini itu yang buat gera sama hadap palestina cerai berai padahal soekarno sendiri pihak pada palestina jika alergi hadap agama lawan dengan dalil tindas,0
perang palestina vs israel kali ini tunjuk bahwa dongeng itu sangat nyata apakah ada modal yang afiliasi dengan israel untuk bias juang rakyat palestina waktu yang akan jawab,0
sedang apa israel minta damai dengan palestina orang israel mau omong palestina note iya hamas sama fatah sudah satu tuju sekarang fatah mau bareng sama hamas ngelawan palestina,1
kalau sudah pepet sebentar juga ngajak gencat senjata itu israel beking mamarika yang deh siap surat nyata bermaterai rebu,2
bisa duga hti dan fpi larang juga kait dengan dukung kepada palestine dan tolak kuat kepada israel walau saat itu yahudi pesek guna alas lain dengan bukti yang belit tuju eliminasi dukung palestina di masyarakat mereka hasil,1
om erdogan lebih baik tiru cara indonesia lawan agresi israel ke palestina jangan ada hub diplomatik dengan israel apalagi hubung dagang yang saling untung,1
tapi aneh bagi orang orang picik yang sok tahu narasi berita dan jadi di lapang kini memutarbalikkan fakta bahwa palestina lalu hamas lah yang buat teror dengan kirim roket tuju tel aviv,0
nah kan kalau yahudi zionis mulai kalah minta gencat senjata enak benar,0
pikir konyol saya pikir jika indonesia ingin bantu selesai konflik israel palestina langkah pertama adalah buka hubung diplomatik dengan israel,0
zionis yahudi kelojot pbb teriak teriak minta gencat senjata terus laku zionis yahudi rebut tanah air palestina pbb budeg,2
warga kadang aneh tidak tahu apa kalau warga israel atau tentara israel itu banyak yang muslim lawan hamas teroris itu bukti cinta mereka hadap israel bangsa heran kenapa israel benci situ saya rasa aneh dengan warga,0
saya tuju konflik palestina adalah konflik manusia jangan sempit ke isu yang lain,1
untuk isu yang luar biasa laris macam palestina israel sedikit sekali buku yang bahas konflik mereka yang sedia di indonesia pantas saja netizen cuma debat kusir saja di sosmed,0
standar manusia yang tipu itu yang teriak manusia hanya untuk kelompok subjektifitas pihak karena rasa satu kelompok jangan bungkus konflik israel palestina ini dengan isu manusia apalagi isu agama hanya untuk kejar penting politik dan uang,0
jenderal pensiun yang doyan isu bohong bodoh konflik bukan agama jadi isu agama bentur peluk agama di indonesia di israel ada warga muslim besar di palestina ada warga kristen besar jangan pura pura bodoh jen sekolah mana sih ini orang,2
ironis apa tentang hidup di arah ke agama palestina dan israel ribut hanya masalah rebut tanah yang masing klaim cara historis punya suku nenek moyang mereka tapi oleh media dan orang bodoh jadi komoditas cari perhati dan cari uang,0
perang palestina dan israel not about religion tapi tentang rebut wilayah,0
salah satu isu besar sebab konflik panjang adalah tumpu batu yang jadi mukim ilegal israel di tanah palestina serakah,0
moga segera ada jalan damai bagi palestina dan israel sehingga warga sipil tidak lagi jadi korban peace,1
saudara yang hormat tahu an bahwa alam lebih tahu jawab pasti siapa dan ada apa nya dengan tikai antara dua pihak palestina dan israel,1
apa alas hukum tetap harus jalan jangan sampai hal seperti ini terus ulang ulang anak muda yang kata milenial jago main tik tok tapi tidak tahu sejarah palestina dan israel itu bohong dia cari alas saja tuh,1
yang biadab sini adalah orang yang penting atas langgeng konflik palestina dan israel mas,2
kadang lucu deh lihat orang yang dapat tentang konflik palestina israel itu kait sama isu agama,0
heeeyyy palestina dan israel itu bukan konflik agama iya tolong bukan konflik dan bukan soal agama please educate yourself,1
anda belum tahu apa tentang palestina dan israel benar sungsang otak kamu ngabalin makanya jangan jadi jilat terus,2
kenapa di tv one bilang kemarin karena palestina duluan ya mulai palestina itu sdng juang tanah mereka di rampas hak mereka di ambil keluarga mereka di bunuh dan ada ya bilang peperangan hamas dan israel di mulai karena palestina ya mulai apa salah iya berita di tv one kemarin,0
bangsa kita perhati bagi besar sedot prahara antara hamas palestina dan israel padahal masalah manusia dalam negeri masih kutat akibat ulah para kelompok kriminal senjata bahkan teroris seperti di papua dan poso sulteng,1
pecah masalah palestina dan israel tidak mudah pecah telur lalu jadi telur dadar yang enak tidak mudah sangat misal ada yang tawar solusi upa kumpul kuat semua negara islam untuk redam israel via,1
ini bukan perang agama dan warga negara indonesia tidak penting campur urus teroris hamas rakyat palestina dan israel adalah korban kami katolik tidak rasa benar busung dada ajar kasih yang tuntun kami,1
kalau kamu bilang gki yasmin gelintir orang yang paksa ibadah kalau israel bilang palestina itu gelintir orang yang ingin merdeka iya inti dua zalim cuma beda narasi saja mirip antara kamu dan israel kalau cebong ingin semua zalim berantas,2
baru sekarang buka apa yang benar jadi antara palestina dan israel jadi benar benar bukan perang agama ini adalah perang bebuyutan dalam rebut siapa yang benar syah cara sejarah dan alas lain,1
lah bodoh banget si kamu anjing palestina itu negara mereka dari awal dan israel itu cuma numpang sudah kasihan itu israel sama palestina kasi tempat tinggal eh ini orang israel bahkan tidak tahu diri malah besar wilayah mereka di negara orang makanya mbak cari tahu sejarahnyaa,2
ayo coba telaah jadi selalu ulang ada konflik sipil palestina vs militer israel hamas lalu tembak roket ke israel israel balas dengan serang udara korban di palestina lebih banyak yakin hamas juang skrang isu gusur mukim kalah sama isu roket,0
turut saya soal palestina dan israel ini sudah masuk ranah common sense jadi kalau ada yang ngedebat kenapa tidak milih juang yang di sekitar kamu dulu sudah baca sejarah belum dan bagai saya cenderung males layan basic thinkingnya sudah beda kaya debat sama kelompok bumi datar,0
musuh palestina dan israel iya hamas israel amerika serikat kanada uni eropa yordania mesir dan jepang meng klasifikasi hamas bagai organisasi teroris iran rusia turki cina dan banyak negara di seluruh dunia arab tidak ambil sikap atas hamas,0
akan lama konflik palestina dan israel ini karena banyak penting ada penting hamas dan israel sendiri lalu negara tetangga seperti iran dan saudi lalu negara amerika dan turki untuk citra politik ln lalu tumpang gelap politis indonesia,0
cara kuat militer palestina dan israel itu tidak banding cara representasi force juga tidak banding palestina tidak di belakang up negara lain israel punya usa cara efektif saat ini palestina untuk pojok israel mungkin cuma intifada,0
pimpin hamas pasti bangga pada kalian kasi rakyat palestina dan israel pelihara konflik panjang sementara para pimpin teroris ini hidup mewah di qatar,2
lama yang palestina mau israel musnah tidak bakal ada solusi deh kali di mediasi deh kalah perang dua kali dan israel sudah lepas bagi besar wilayah yang menang di belum lagi insiden di bulan suci yang trigger siapa tembak ratus roket itu pasti deh siap,2
mantap moga tidak ada lagi keras yang jadi antara palestina dan israel dan perlu juga kita ingat teroris dan kkb di negara kita harus tuntas kita juga harap ikut serta beri nyata serta kecam hadap teroris dan kkb di indonesia,1
